nodeID  	 x-coordinate  	y-coordinate
200	402	517
199	401	516
198	400	516
197	402	517
196	402	517
195	402	517
194	396	514
193	398	501
192	397	507
191	398	508
190	399	509
189	399	509
188	396	513
187	397	513
186	398	514
185	398	514
184	393	506
183	412	508
182	412	508
181	410	507
180	411	507
179	411	507
178	417	517
177	414	515
176	418	510
175	421	511
174	418	510
173	402	519
172	394	517
171	469	311
170	469	303
169	469	303
168	469	309
167	467	310
166	469	309
165	469	309
164	467	310
163	460	315
162	460	314
161	450	309
160	455	310
159	459	314
158	459	314
157	462	315
156	448	305
155	449	305
154	448	306
153	446	321
152	356	461
151	356	462
150	349	473
149	349	473
148	357	459
147	356	460
146	354	455
145	353	469
144	354	464
143	354	464
142	354	465
141	355	455
140	348	472
139	348	472
138	349	472
137	349	472
136	350	473
135	351	474
134	350	473
133	349	473
132	343	462
131	344	462
130	282	482
129	288	493
128	294	495
127	298	497
126	297	496
125	293	495
124	318	557
123	318	557
122	320	558
121	309	556
120	305	552
119	322	557
118	318	557
117	323	547
116	323	547
115	318	557
114	322	548
113	325	543
112	324	544
111	324	544
110	300	538
109	301	537
108	445	510
107	449	534
106	455	542
105	455	542
104	446	511
103	453	540
102	445	509
101	464	501
100	435	523
99	431	522
98	426	515
97	430	516
96	430	516
95	433	517
94	438	518
93	438	518
92	433	517
91	461	502
90	425	516
89	426	515
88	468	511
87	470	516
86	461	518
85	455	525
84	456	525
83	462	529
82	465	528
81	444	531
80	446	522
79	450	523
78	449	523
77	450	523
76	449	523
75	446	522
74	450	523
73	449	529
72	448	527
71	446	522
70	421	565
69	421	563
68	421	563
67	422	565
66	419	560
65	419	560
64	417	581
63	417	581
62	295	363
61	293	364
60	293	364
59	294	364
58	295	366
57	295	366
56	293	365
55	299	365
54	302	365
53	303	333
52	311	346
49	306	332
48	300	359
47	283	366
46	286	370
45	285	369
44	285	369
43	405	268
42	403	267
41	406	257
40	405	258
39	403	265
38	490	449
37	488	431
36	489	443
35	490	450
34	490	449
33	489	443
32	488	430
31	487	427
30	484	429
29	490	423
28	487	427
27	489	428
26	490	424
25	496	425
24	490	429
23	504	436
22	496	434
21	493	430
20	486	428
19	487	427
18	487	428
17	486	428
16	511	94
15	603	242
14	607	245
13	607	245
12	581	224
11	573	242
10	590	257
9	357	632
8	595	212
7	594	212
6	592	243
5	586	235
4	590	243
3	463	10
2	473	0
1	541	268
0	608	251
